customer_id,date_of_birth,borough,neighborhood,zip_code,name,_rescued_data
2581.0,12-11-2010,MANHATTAN,UPPER EAST SIDE,10044,"Lorenz, Timo",null
2599.0,18-10-1997,MANHATTAN,UPPER EAST SIDE,10021,"Weber, Moritz",null
2607.0,19-05-2001,QUEENS,WEST CENTRAL QUEENS,11385,"Langer, Niklas",null
2609.0,12-12-2006,BRONX,SOUTHEAST BRONX,10461,"Lange, Luisa",null
2611.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11414,"Berger, Julius",null
2635.0,21-06-1999,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Schulz, Luis",null
2655.0,14-05-2008,QUEENS,SOUTHWEST QUEENS,11418,"Sommer, Emilia",null
2658.0,28-07-2011,MANHATTAN,CENTRAL HARLEM,10030,"Seidel, Emma",null
2660.0,02-04-2014,MANHATTAN,CHELSEA AND CLINTON,10036,"Dietrich, Collin",null
2667.0,12-11-2010,STATEN ISLAND,SOUTH SHORE,10308,"Koch, Mila",null
2690.0,27-06-2013,QUEENS,NORTH QUEENS,11356,"Böhm, Malte",null
2691.0,12-11-2010,QUEENS,SOUTHWEST QUEENS,11415,"Maier, Nils",null
2698.0,null,BRONX,CENTRAL BRONX,10460,"Peters, Nele",null
2699.0,01-01-1999,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Peters, Frieda",null
2701.0,null,QUEENS,CENTRAL QUEENS,11366,"Otto, Niklas",null
2708.0,null,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Scholten, Melina",null
2711.0,27-12-2005,MANHATTAN,CENTRAL HARLEM,10027,"Dietrich, Timo",null
2713.0,null,MANHATTAN,CHELSEA AND CLINTON,10011,"Wagner, Lisa",null
2733.0,null,STATEN ISLAND,PORT RICHMOND,10303,"Becker, Florian",null
2734.0,12-11-2010,QUEENS,NORTH QUEENS,11357,"Vogel, Helene",null
2745.0,07-03-1976,STATEN ISLAND,SOUTH SHORE,10308,"Kühn, Marco",null
2755.0,null,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Werner, Alina",null
2764.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Krämer, David",null
2768.0,null,MANHATTAN,CENTRAL HARLEM,10037,"Neumann, Charlotte",null
2780.0,19-05-2008,MANHATTAN,CENTRAL HARLEM,10026,"Pohl, Finn",null
2781.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Walter, Nils",null
2797.0,18-02-1999,QUEENS,NORTHWEST QUEENS,11101,"Beck, Johanna",null
2804.0,01-01-2000,MANHATTAN,UPPER WEST SIDE,10024,"Schneider, Melina",null
2809.0,13-10-2001,QUEENS,ROCKAWAYS,11693,"Walter, Hannes",null
2812.0,null,QUEENS,NORTHEAST QUEENS,11363,"Kuhnert, Jonas",null
2815.0,01-09-2003,MANHATTAN,EAST HARLEM,10029,"Sommer, Melina",null
2818.0,12-11-2010,QUEENS,SOUTHWEST QUEENS,11417,"Hartmann, Dennis",null
2826.0,01-01-2000,STATEN ISLAND,PORT RICHMOND,10302,"Brandt, Leni",null
2837.0,null,QUEENS,NORTH QUEENS,11356,"Jung, Pauline",null
2842.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11416,"Engel, Florian",null
2845.0,01-05-2008,QUEENS,NORTHEAST QUEENS,11362,"Vogel, Elias",null
2847.0,null,MANHATTAN,EAST HARLEM,10035,"Krüger, Marlene",null
2866.0,null,MANHATTAN,CHELSEA AND CLINTON,10020,"Schröter, Jonathan",null
2869.0,17-12-1991,BROOKLYN,NORTHWEST BROOKLYN,11205,"Stark, Vincent",null
2879.0,12-11-2010,BROOKLYN,SUNSET PARK,11220,"Neumann, Adrian",null
2896.0,20-02-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Lorenz, Philipp",null
2911.0,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Engel, Alexander",null
2915.0,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Schmidt, Peer",null
2924.0,29-10-1998,QUEENS,SOUTHEAST QUEENS,11422,"Arnold, Lisa",null
2941.0,16-05-2005,BROOKLYN,CENTRAL BROOKLYN,11216,"Huber, Luisa",null
2942.0,16-05-2006,BROOKLYN,BOROUGH PARK,11230,"Schilling, Florian",null
2944.0,19-01-2003,MANHATTAN,CENTRAL HARLEM,10026,"Kopp, Lara",null
2948.0,12-11-2010,BROOKLYN,CENTRAL BROOKLYN,11233,"Hahn, Tobias",null
2951.0,01-01-2000,BRONX,SOUTHEAST BRONX,10461,"Scholz, Luisa",null
2956.0,02-06-1998,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Fuchs, Theo",null
2957.0,13-09-1992,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Heinrichs, Sarah",null
2964.0,null,QUEENS,ROCKAWAYS,11693,"Arnold, Jonathan",null
2968.0,09-07-1991,MANHATTAN,LOWER EAST SIDE,10002,"Jäger, David",null
2975.0,01-01-2000,MANHATTAN,LOWER MANHATTAN,10006,"Schröter, Clara",null
2992.0,null,BROOKLYN,NORTHWEST BROOKLYN,11215,"Kühn, Erik",null
3002.0,null,MANHATTAN,UPPER WEST SIDE,10025,"Simon, Maxim",null
3015.0,01-01-2000,MANHATTAN,LOWER EAST SIDE,10003,"Vogel, Oskar",null
3023.0,26-11-2005,QUEENS,WEST QUEENS,11377,"Schröder, Elisa",null
3038.0,null,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Weber, Nils",null
3045.0,25-01-2003,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Hofmann, Maximilian",null
3046.0,null,QUEENS,JAMAICA,11423,"Engel, Johanna",null
3049.0,18-10-1998,QUEENS,NORTHWEST QUEENS,11103,"Günther, Niklas",null
3053.0,10-10-2000,QUEENS,WEST QUEENS,11378,"Groß, Felix",null
3054.0,01-01-1999,QUEENS,SOUTHEAST QUEENS,11411,"Brandt, Johanna",null
3064.0,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10001,"Müller, Emma",null
3071.0,03-07-2008,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Huber, Johannes",null
3085.0,01-01-1995,BROOKLYN,NORTHWEST BROOKLYN,11215,"Schröder, Lisa",null
3088.0,null,STATEN ISLAND,SOUTH SHORE,10309,"Seidel, Hanna",null
3092.0,16-05-2005,BROOKLYN,SOUTHERN BROOKLYN,11235,"Lorenz, Simon",null
3094.0,29-12-1999,QUEENS,SOUTHWEST QUEENS,11419,"Jung, Dominik",null
3095.0,null,QUEENS,WEST QUEENS,11368,"Barth, Helene",null
3097.0,01-01-2000,QUEENS,ROCKAWAYS,11692,"Günther, Levi",null
3104.0,null,QUEENS,NORTHWEST QUEENS,11105,"Braun, Mats",null
3106.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11217,"Kühn, Melina",null
3109.0,null,MANHATTAN,UPPER EAST SIDE,10028,"Freitag, Henry",null
3110.0,01-01-2000,QUEENS,SOUTHEAST QUEENS,11004,"Arnold, Johannes",null
3125.0,01-01-2000,QUEENS,WEST QUEENS,11368,"Busch, Paula",null
3146.0,04-03-1984,QUEENS,ROCKAWAYS,11691,"Böhm, Lea",null
3152.0,03-12-2014,BROOKLYN,BOROUGH PARK,11218,"Peters, Ruben",null
3158.0,12-11-2014,BROOKLYN,NORTHWEST BROOKLYN,11231,"Weber, Florian",null
3173.0,null,QUEENS,NORTH QUEENS,11359,"Schuster, Levi",null
3175.0,17-01-2007,MANHATTAN,UPPER WEST SIDE,10024,"Schuster, Clara",null
3181.0,null,BRONX,CENTRAL BRONX,10453,"Berger, Jan",null
3189.0,09-04-2003,BRONX,NORTHEAST BRONX,10469,"Schmidt, Ella",null
3192.0,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Krämer, Mats",null
3198.0,12-11-2010,QUEENS,WEST QUEENS,11369,"Bauer, Emma",null
3202.0,05-06-1961,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Graf, Lina",null
3203.0,18-07-2001,QUEENS,SOUTHWEST QUEENS,11421,"Voelker, Simon",null
3207.0,null,QUEENS,NORTH QUEENS,11356,"Hartmann, Nele",null
3220.0,null,QUEENS,WEST QUEENS,11378,"Otto, Felix",null
3227.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Scholz, Lisa",null
3229.0,01-01-2000,BRONX,NORTHEAST BRONX,10470,"Reuter, Marlene",null
3231.0,null,BROOKLYN,FLATBUSH,11203,"Stephan, Nico",null
3237.0,01-01-2000,BROOKLYN,BOROUGH PARK,11204,"Peters, Paula",null
3250.0,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11224,"Voelker, Melina",null
3251.0,01-01-2000,QUEENS,WEST QUEENS,11368,"Böhm, Mathilda",null
3255.0,12-08-1991,QUEENS,WEST CENTRAL QUEENS,11375,"Freitag, Antonia",null
3260.0,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Busch, Fabian",null
3264.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10065,"Scholz, Luis",null
3273.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Paul, Maxim",null
3275.0,12-11-2010,BROOKLYN,CENTRAL BROOKLYN,11216,"Schäfer, Linus",null
3284.0,04-05-2014,QUEENS,SOUTHEAST QUEENS,11427,"Braun, Leni",null
3290.0,01-01-2000,BROOKLYN,FLATBUSH,11203,"Meyer, Henry",null
3291.0,11-06-2009,QUEENS,NORTHWEST QUEENS,11104,"Lehmann, Fabian",null
3292.0,14-08-1997,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Lehmann, Anton",null
3298.0,null,QUEENS,NORTHEAST QUEENS,11361,"Wolf, Paul",null
3301.0,null,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Linke, Lennard",null
3304.0,08-03-2012,BROOKLYN,BOROUGH PARK,11230,"Weber, Paula",null
3308.0,26-07-2016,BROOKLYN,GREENPOINT,11222,"Martens, Anna",null
3325.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Schröder, Collin",null
3328.0,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Klein, Aaron",null
3329.0,01-05-2002,BROOKLYN,SOUTHERN BROOKLYN,11223,"Busch, Jonas",null
3349.0,null,MANHATTAN,LOWER MANHATTAN,10007,"Schreiber, Henry",null
3354.0,12-08-2002,QUEENS,SOUTHEAST QUEENS,11427,"Schmid, Mathilda",null
3359.0,12-11-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Peters, Victoria",null
3364.0,01-01-2000,MANHATTAN,UPPER WEST SIDE,10025,"Neumann, Mila",null
3377.0,11-04-1988,QUEENS,NORTHEAST QUEENS,11361,"Walter, Theo",null
3380.0,01-01-2000,MANHATTAN,LOWER MANHATTAN,10004,"Voelker, Ole",null
3382.0,null,MANHATTAN,CHELSEA AND CLINTON,10018,"Krüger, Maxim",null
3392.0,null,MANHATTAN,CENTRAL HARLEM,10039,"Förster, Sofia",null
3393.0,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11374,"Schuster, Niklas",null
3397.0,29-01-2012,QUEENS,NORTHWEST QUEENS,11104,"Kühn, Timo",null
3415.0,01-01-2000,BROOKLYN,BOROUGH PARK,11219,"Scholten, Peer",null
3424.0,10-05-2008,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Kuhn, Luna",null
3427.0,10-06-2003,QUEENS,WEST QUEENS,11370,"Lehmann, Dominik",null
3431.0,08-12-1976,BRONX,BRONX PARK AND FORDHAM,10468,"Albrecht, Theo",null
3438.0,01-01-2000,BROOKLYN,FLATBUSH,11226,"Busch, Mats",null
3442.0,25-07-2016,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Stark, Emil",null
3445.0,01-01-2000,BROOKLYN,FLATBUSH,11210,"Kuhn, Vincent",null
3463.0,31-01-2011,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Fischer, Dennis",null
3471.0,04-03-2000,BROOKLYN,FLATBUSH,11203,"Barth, Pauline",null
3472.0,01-01-2000,MANHATTAN,UPPER WEST SIDE,10023,"Ziegler, Nils",null
3474.0,24-02-1997,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Heinrich, Jule",null
3478.0,01-01-2000,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Stephan, Mats",null
3479.0,06-07-2004,BROOKLYN,GREENPOINT,11211,"Schäfer, Philipp",null
3482.0,25-06-1995,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Pohl, Malte",null
3485.0,null,BROOKLYN,SOUTHERN BROOKLYN,11223,"Dietrich, Moritz",null
3490.0,null,MANHATTAN,LOWER MANHATTAN,10007,"Schuster, Tom",null
3504.0,null,QUEENS,SOUTHEAST QUEENS,11426,"Schuster, David",null
3508.0,16-05-2005,MANHATTAN,LOWER EAST SIDE,10002,"Engel, Theo",null
3510.0,01-04-1996,QUEENS,JAMAICA,11432,"Peters, Theo",null
3511.0,16-05-2005,QUEENS,WEST CENTRAL QUEENS,11385,"Groß, Noah",null
3513.0,10-02-2004,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Günther, Johanna",null
3518.0,04-10-1997,BROOKLYN,SOUTHERN BROOKLYN,11229,"Klein, Mia",null
3519.0,12-11-2010,QUEENS,WEST CENTRAL QUEENS,11379,"Keller, Elias",null
3532.0,24-06-2012,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Fischer, Nils",null
3536.0,12-11-2010,QUEENS,WEST QUEENS,11372,"Kaiser, Philipp",null
3542.0,26-11-2010,QUEENS,ROCKAWAYS,11691,"Lang, Philipp",null
3547.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Hartmann, Moritz",null
3569.0,01-01-2000,QUEENS,ROCKAWAYS,11695,"Schulz, Tim",null
3577.0,16-05-2006,QUEENS,WEST QUEENS,11377,"Wagner, Julius",null
3587.0,01-01-2000,MANHATTAN,LOWER MANHATTAN,10007,"Schulz, Melina",null
3588.0,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11229,"Keller, Anna",null
3590.0,01-01-2000,QUEENS,NORTH QUEENS,11357,"Berger, Melina",null
3592.0,20-04-1985,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Lehmann, Nils",null
3602.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11417,"Richter, Noah",null
3605.0,13-10-2009,QUEENS,NORTHWEST QUEENS,11102,"Otto, Ruben",null
3609.0,null,MANHATTAN,CHELSEA AND CLINTON,10018,"Paul, Mats",null
3615.0,01-01-1999,QUEENS,ROCKAWAYS,11692,"Paul, Fabian",null
3616.0,01-01-2000,QUEENS,SOUTHEAST QUEENS,11411,"Engel, Maxim",null
3617.0,01-01-2000,QUEENS,SOUTHEAST QUEENS,11427,"Heinrichs, Henry",null
3618.0,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Kuhn, Fabian",null
3630.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Frank, Julian",null
3640.0,01-01-1999,QUEENS,CENTRAL QUEENS,11367,"Paul, Nora",null
3665.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Wolf, Emilia",null
3667.0,01-01-2000,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Keller, Elisa",null
3669.0,01-01-2000,QUEENS,JAMAICA,11434,"Werner, Timo",null
3681.0,15-06-2009,BROOKLYN,CENTRAL BROOKLYN,11213,"Engel, Melina",null
3690.0,25-11-1990,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Schröter, Levi",null
3694.0,01-01-1999,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Jung, Johannes",null
3697.0,01-05-2008,STATEN ISLAND,SOUTH SHORE,10306,"Pohl, Elisa",null
3699.0,23-02-1993,QUEENS,SOUTHEAST QUEENS,11413,"Kaiser, Lisa",null
3702.0,12-11-2010,QUEENS,WEST QUEENS,11372,"Hoffmann, Timo",null
3703.0,01-01-2000,QUEENS,NORTH QUEENS,11359,"Graf, Clara",null
3713.0,01-01-2000,QUEENS,WEST QUEENS,11368,"Horn, Simon",null
3714.0,null,QUEENS,SOUTHWEST QUEENS,11419,"Scholten, Felix",null
3716.0,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Hahn, Emilia",null
3717.0,null,BRONX,BRONX PARK AND FORDHAM,10468,"Sauer, Jakob",null
3718.0,12-11-2005,QUEENS,NORTHEAST QUEENS,11362,"Michel, Moritz",null
3719.0,null,QUEENS,SOUTHEAST QUEENS,11426,"Horn, Anna",null
3722.0,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10467,"Hoffmann, Oskar",null
3729.0,01-01-2000,MANHATTAN,CENTRAL HARLEM,10037,"Bauer, Hanna",null
3730.0,03-02-1994,BROOKLYN,FLATBUSH,11203,"Zimmermann, Philipp",null
3734.0,01-01-1999,QUEENS,NORTHWEST QUEENS,11106,"Roth, Samuel",null
3740.0,null,QUEENS,JAMAICA,11433,"Paul, Vincent",null
3744.0,12-11-2000,STATEN ISLAND,SOUTH SHORE,10306,"Adam, Henry",null
3749.0,03-02-1982,QUEENS,WEST QUEENS,11373,"Maier, Luna",null
3755.0,null,MANHATTAN,LOWER MANHATTAN,10004,"Schmitt, Luisa",null
3760.0,01-01-2000,MANHATTAN,LOWER EAST SIDE,10009,"Stephan, Jakob",null
3769.0,01-01-2000,STATEN ISLAND,MID-ISLAND,10314,"Kaiser, Ole",null
3770.0,28-12-2006,BRONX,CENTRAL BRONX,10460,"Reuter, Niklas",null
3779.0,01-01-2000,STATEN ISLAND,SOUTH SHORE,10309,"Busch, Peer",null
3784.0,null,QUEENS,WEST QUEENS,11370,"Klein, Fabian",null
3787.0,null,QUEENS,SOUTHEAST QUEENS,11422,"Roth, Simon",null
3788.0,11-08-2002,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Lehmann, Finn",null
3793.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11205,"Koch, Charlotte",null
3798.0,01-01-2000,QUEENS,NORTHEAST QUEENS,11361,"Paul, Nils",null
3799.0,null,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Lang, Jonas",null
3802.0,08-02-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Stark, Luca",null
3933.0,null,BROOKLYN,FLATBUSH,11203,"Heinrich, Henry",null
3934.0,24-12-2001,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Schmitt, Elias",null
3936.0,null,QUEENS,WEST CENTRAL QUEENS,11385,"Sommer, Leon",null
3939.0,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Weiß, Leni",null
3941.0,23-02-2000,BROOKLYN,FLATBUSH,11225,"Pohl, Peer",null
3949.0,null,QUEENS,SOUTHWEST QUEENS,11417,"Keller, Alina",null
3956.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11420,"Beck, Katharina",null
3961.0,01-01-2000,QUEENS,NORTHEAST QUEENS,11362,"Werner, Sarah",null
3990.0,null,QUEENS,SOUTHWEST QUEENS,11417,"Wirth, Jonas",null
3992.0,01-01-2000,QUEENS,SOUTHEAST QUEENS,11413,"Adam, Collin",null
4000.0,16-05-2005,BRONX,BRONX PARK AND FORDHAM,10468,"Frank, Felix",null
4003.0,01-01-2000,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Müller, Sarah",null
4010.0,13-03-2012,MANHATTAN,UPPER EAST SIDE,10028,"Zimmermann, Levi",null
4013.0,null,BROOKLYN,SOUTHERN BROOKLYN,11224,"Hofmann, Jonas",null
4043.0,15-02-2006,QUEENS,WEST QUEENS,11373,"Schreiber, Timo",null
4044.0,null,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Neumann, Maximilian",null
4045.0,12-11-2010,QUEENS,WEST QUEENS,11373,"Wagner, Malte",null
4050.0,null,BROOKLYN,CENTRAL BROOKLYN,11213,"Beck, Laurin",null
4051.0,null,QUEENS,JAMAICA,11412,"Dietrich, Melina",null
4059.0,19-05-2005,QUEENS,ROCKAWAYS,11693,"Weiß, Erik",null
4061.0,16-12-2010,STATEN ISLAND,SOUTH SHORE,10307,"Schreiber, Moritz",null
4074.0,null,BROOKLYN,NORTHWEST BROOKLYN,11215,"Jung, Lotta",null
4082.0,null,STATEN ISLAND,PORT RICHMOND,10303,"Huber, Dominik",null
4083.0,14-05-2008,BRONX,BRONX PARK AND FORDHAM,10458,"Weiß, Anna",null
4095.0,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Arnold, Lina",null
4096.0,01-01-2000,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Langer, Victoria",null
4098.0,12-11-2010,QUEENS,NORTH QUEENS,11359,"Jung, Nils",null
4101.0,01-01-2000,QUEENS,JAMAICA,11433,"Kuhn, Sebastian",null
4102.0,01-01-2000,QUEENS,JAMAICA,11435,"Reuter, Mia",null
4111.0,null,BROOKLYN,BOROUGH PARK,11230,"Weber, Helene",null
4118.0,02-04-2014,BROOKLYN,FLATBUSH,11225,"Beck, Fabian",null
4119.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10065,"Schmitt, David",null
4120.0,06-05-2003,MANHATTAN,UPPER EAST SIDE,10075,"Kuhn, Theo",null
4124.0,12-11-2010,QUEENS,JAMAICA,11435,"Zimmermann, Nico",null
4128.0,null,MANHATTAN,CHELSEA AND CLINTON,10036,"Wirth, Kilian",null
4132.0,null,BRONX,CENTRAL BRONX,10460,"Busch, Victoria",null
4136.0,01-01-1999,QUEENS,NORTHWEST QUEENS,11101,"Seidel, Emil",null
4154.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10128,"Hahn, Peer",null
4155.0,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Freitag, Florian",null
4159.0,16-05-2009,MANHATTAN,CENTRAL HARLEM,10027,"Adam, Levi",null
4165.0,01-01-2000,MANHATTAN,EAST HARLEM,10029,"Freitag, Alexander",null
4166.0,02-04-2014,QUEENS,NORTH QUEENS,11355,"Lang, Marlene",null
4171.0,25-07-1985,QUEENS,SOUTHEAST QUEENS,11427,"Bauer, Ole",null
4181.0,01-01-2000,BRONX,SOUTHEAST BRONX,10461,"Jäger, Simon",null
4182.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11215,"Dietrich, Alina",null
4197.0,null,QUEENS,NORTH QUEENS,11354,"Koch, Aaron",null
4199.0,12-02-2008,BRONX,SOUTHEAST BRONX,10462,"Braun, Johanna",null
4201.0,16-03-2009,BRONX,NORTHEAST BRONX,10469,"Jung, Collin",null
4204.0,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Kuhnert, Carlotta",null
4206.0,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Wagner, Johanna",null
4207.0,null,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Graf, Ella",null
4209.0,02-10-2005,QUEENS,WEST QUEENS,11372,"Barth, Samuel",null
4213.0,01-01-2000,MANHATTAN,EAST HARLEM,10029,"Linke, Vincent",null
4215.0,null,QUEENS,WEST QUEENS,11370,"Ludwig, Ruben",null
4226.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10075,"Becker, Noah",null
4241.0,01-03-2004,BRONX,CENTRAL BRONX,10460,"Vogel, Collin",null
4250.0,01-01-2000,STATEN ISLAND,SOUTH SHORE,10307,"Vogel, Pascal",null
4252.0,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Köhler, Sofia",null
4254.0,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10020,"Köhler, Pascal",null
4259.0,23-03-2008,QUEENS,WEST QUEENS,11373,"Richter, Henry",null
4262.0,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Scholz, Anton",null
4264.0,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10458,"Hoffmann, Greta",null
4267.0,null,BRONX,SOUTHEAST BRONX,10461,"Heinrichs, Collin",null
4270.0,null,BROOKLYN,FLATBUSH,11203,"Langer, Ben",null
4274.0,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Jung, Ole",null
4281.0,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Wagner, Elias",null
4283.0,01-11-2011,MANHATTAN,CHELSEA AND CLINTON,10018,"Schmidt, Charlotte",null
4285.0,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Scholz, Jan",null
4293.0,01-01-2000,MANHATTAN,CENTRAL HARLEM,10030,"Stark, Erik",null
4295.0,12-11-2005,MANHATTAN,UPPER WEST SIDE,10025,"Scholz, Alexander",null
4296.0,01-01-2000,QUEENS,WEST QUEENS,11378,"Krämer, Samuel",null
4297.0,20-09-2008,BROOKLYN,FLATBUSH,11225,"Werner, Maxim",null
4298.0,01-01-2005,MANHATTAN,CENTRAL HARLEM,10039,"Jung, Timo",null
4301.0,01-01-2014,MANHATTAN,EAST HARLEM,10029,"Dietrich, David",null
4305.0,12-11-2010,MANHATTAN,UPPER WEST SIDE,10023,"Winkler, Peer",null
4317.0,01-01-2000,STATEN ISLAND,SOUTH SHORE,10307,"Neumann, Lisa",null
4327.0,16-05-2009,MANHATTAN,LOWER MANHATTAN,10038,"Scholz, Simon",null
4330.0,01-02-2000,BRONX,SOUTHEAST BRONX,10465,"Neumann, Elisa",null
4333.0,01-01-2000,MANHATTAN,CENTRAL HARLEM,10026,"Langer, Nico",null
4334.0,12-11-2010,MANHATTAN,CHELSEA AND CLINTON,10019,"Adam, Johanna",null
4335.0,03-04-1975,QUEENS,WEST QUEENS,11372,"Lehmann, Philipp",null
4338.0,01-01-2000,MANHATTAN,CENTRAL HARLEM,10039,"Walter, Mia",null
4343.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10075,"Seidel, Clara",null
4345.0,01-01-1999,BRONX,BRONX PARK AND FORDHAM,10468,"Schneider, Julius",null
4350.0,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Schmitt, Marco",null
4351.0,01-01-2000,QUEENS,JAMAICA,11423,"Kühn, Leni",null
4357.0,13-02-2010,QUEENS,JAMAICA,11412,"Schwarz, Nico",null
4362.0,15-06-2010,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Hofmann, Paul",null
4365.0,01-01-2000,MANHATTAN,UPPER WEST SIDE,10023,"Peters, Lennard",null
4370.0,12-11-2010,BRONX,BRONX PARK AND FORDHAM,10467,"Bauer, Charlotte",null
4371.0,01-02-2014,BRONX,NORTHEAST BRONX,10466,"Klein, Emil",null
4374.0,null,MANHATTAN,CHELSEA AND CLINTON,10036,"Keller, Niklas",null
4378.0,null,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Müller, Nico",null
4379.0,null,BROOKLYN,CENTRAL BROOKLYN,11238,"Koch, Marlene",null
4380.0,19-06-2008,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Busch, Leni",null
4386.0,01-01-1999,BRONX,SOUTHEAST BRONX,10473,"Albrecht, Hannes",null
4388.0,null,QUEENS,JAMAICA,11432,"Klein, Johannes",null
4392.0,01-01-2000,QUEENS,SOUTHEAST QUEENS,11005,"Hofmann, Marie",null
4400.0,02-04-2005,QUEENS,WEST CENTRAL QUEENS,11375,"Wagner, Henry",null
4404.0,01-01-2000,QUEENS,ROCKAWAYS,11692,"Möller, Nils",null
4406.0,null,MANHATTAN,CHELSEA AND CLINTON,10001,"Ludwig, Carlotta",null
4416.0,01-01-1999,QUEENS,ROCKAWAYS,11693,"Lehmann, Mia",null
