customer_id,date_of_birth,borough,neighborhood,zip_code,first_name,last_name
3049,1998-10-18,queens,NORTHWEST QUEENS,11103, Niklas,Günther
3053,2000-10-10,queens,WEST QUEENS,11378, Felix,Groß
3054,1999-01-01,queens,SOUTHEAST QUEENS,11411, Johanna,Brandt
3064,2000-01-01,manhattan,CHELSEA AND CLINTON,10001, Emma,Müller
3071,2008-07-03,bronx,HUNTS POINT AND MOTT HAVEN,10454, Johannes,Huber
3085,1995-01-01,brooklyn,NORTHWEST BROOKLYN,11215, Lisa,Schröder
3088,null,staten island,SOUTH SHORE,10309, Hanna,Seidel
3092,2005-05-16,brooklyn,SOUTHERN BROOKLYN,11235, Simon,Lorenz
3094,1999-12-29,queens,SOUTHWEST QUEENS,11419, Dominik,Jung
3095,null,queens,WEST QUEENS,11368, Helene,Barth
3097,2000-01-01,queens,ROCKAWAYS,11692, Levi,Günther
3104,null,queens,NORTHWEST QUEENS,11105, Mats,Braun
3106,2000-01-01,brooklyn,NORTHWEST BROOKLYN,11217, Melina,Kühn
3109,null,manhattan,UPPER EAST SIDE,10028, Henry,Freitag
3110,2000-01-01,queens,SOUTHEAST QUEENS,11004, Johannes,Arnold
3125,2000-01-01,queens,WEST QUEENS,11368, Paula,Busch
3146,1984-03-04,queens,ROCKAWAYS,11691, Lea,Böhm
3152,2014-12-03,brooklyn,BOROUGH PARK,11218, Ruben,Peters
3158,2014-11-12,brooklyn,NORTHWEST BROOKLYN,11231, Florian,Weber
3173,null,queens,NORTH QUEENS,11359, Levi,Schuster
3175,2007-01-17,manhattan,UPPER WEST SIDE,10024, Clara,Schuster
3181,null,bronx,CENTRAL BRONX,10453, Jan,Berger
3189,2003-04-09,bronx,NORTHEAST BRONX,10469, Ella,Schmidt
3192,2000-01-01,manhattan,GREENWICH VILLAGE AND SOHO,10012, Mats,Krämer
3198,2010-11-12,queens,WEST QUEENS,11369, Emma,Bauer
3202,1961-06-05,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Lina,Graf
3203,2001-07-18,queens,SOUTHWEST QUEENS,11421, Simon,Voelker
3207,null,queens,NORTH QUEENS,11356, Nele,Hartmann
3220,null,queens,WEST QUEENS,11378, Felix,Otto
3227,null,manhattan,INWOOD AND WASHINGTON HEIGHTS,10040, Lisa,Scholz
3229,2000-01-01,bronx,NORTHEAST BRONX,10470, Marlene,Reuter
3231,null,brooklyn,FLATBUSH,11203, Nico,Stephan
3237,2000-01-01,brooklyn,BOROUGH PARK,11204, Paula,Peters
3250,2000-01-01,brooklyn,SOUTHERN BROOKLYN,11224, Melina,Voelker
3251,2000-01-01,queens,WEST QUEENS,11368, Mathilda,Böhm
3255,1991-08-12,queens,WEST CENTRAL QUEENS,11375, Antonia,Freitag
3260,2000-01-01,brooklyn,CANARSIE AND FLATLANDS,11236, Fabian,Busch
3264,2000-01-01,manhattan,UPPER EAST SIDE,10065, Luis,Scholz
3273,2000-01-01,bronx,HUNTS POINT AND MOTT HAVEN,10459, Maxim,Paul
3275,2010-11-12,brooklyn,CENTRAL BROOKLYN,11216, Linus,Schäfer
3284,2014-05-04,queens,SOUTHEAST QUEENS,11427, Leni,Braun
3290,2000-01-01,brooklyn,FLATBUSH,11203, Henry,Meyer
3291,2009-06-11,queens,NORTHWEST QUEENS,11104, Fabian,Lehmann
3292,1997-08-14,bronx,HUNTS POINT AND MOTT HAVEN,10459, Anton,Lehmann
3298,null,queens,NORTHEAST QUEENS,11361, Paul,Wolf
3301,null,bronx,KINGSBRIDGE AND RIVERDALE,10471, Lennard,Linke
3304,2012-03-08,brooklyn,BOROUGH PARK,11230, Paula,Weber
3308,2016-07-26,brooklyn,GREENPOINT,11222, Anna,Martens
3325,null,manhattan,INWOOD AND WASHINGTON HEIGHTS,10031, Collin,Schröder
3328,null,brooklyn,CENTRAL BROOKLYN,11212, Aaron,Klein
3329,2002-05-01,brooklyn,SOUTHERN BROOKLYN,11223, Jonas,Busch
3349,null,manhattan,LOWER MANHATTAN,10007, Henry,Schreiber
3354,2002-08-12,queens,SOUTHEAST QUEENS,11427, Mathilda,Schmid
3359,2000-11-12,manhattan,GREENWICH VILLAGE AND SOHO,10013, Victoria,Peters
3364,2000-01-01,manhattan,UPPER WEST SIDE,10025, Mila,Neumann
3377,1988-04-11,queens,NORTHEAST QUEENS,11361, Theo,Walter
3380,2000-01-01,manhattan,LOWER MANHATTAN,10004, Ole,Voelker
3382,null,manhattan,CHELSEA AND CLINTON,10018, Maxim,Krüger
3392,null,manhattan,CENTRAL HARLEM,10039, Sofia,Förster
3393,2000-01-01,queens,WEST CENTRAL QUEENS,11374, Niklas,Schuster
3397,2012-01-29,queens,NORTHWEST QUEENS,11104, Timo,Kühn
3415,2000-01-01,brooklyn,BOROUGH PARK,11219, Peer,Scholten
3424,2008-05-10,brooklyn,SOUTHWEST BROOKLYN,11214, Luna,Kuhn
3427,2003-06-10,queens,WEST QUEENS,11370, Dominik,Lehmann
3431,1976-12-08,bronx,BRONX PARK AND FORDHAM,10468, Theo,Albrecht
3438,2000-01-01,brooklyn,FLATBUSH,11226, Mats,Busch
3442,2016-07-25,bronx,HIGH BRIDGE AND MORRISANIA,10452, Emil,Stark
3445,2000-01-01,brooklyn,FLATBUSH,11210, Vincent,Kuhn
3463,2011-01-31,brooklyn,SOUTHWEST BROOKLYN,11214, Dennis,Fischer
3471,2000-03-04,brooklyn,FLATBUSH,11203, Pauline,Barth
3472,2000-01-01,manhattan,UPPER WEST SIDE,10023, Nils,Ziegler
3474,1997-02-24,brooklyn,CANARSIE AND FLATLANDS,11239, Jule,Heinrich
3478,2000-01-01,brooklyn,EAST NEW YORK AND NEW LOTS,11208, Mats,Stephan
3479,2004-07-06,brooklyn,GREENPOINT,11211, Philipp,Schäfer
3482,1995-06-25,staten island,STAPLETON AND ST. GEORGE,10305, Malte,Pohl
3485,null,brooklyn,SOUTHERN BROOKLYN,11223, Moritz,Dietrich
3490,null,manhattan,LOWER MANHATTAN,10007, Tom,Schuster
3504,null,queens,SOUTHEAST QUEENS,11426, David,Schuster
3508,2005-05-16,manhattan,LOWER EAST SIDE,10002, Theo,Engel
3510,1996-04-01,queens,JAMAICA,11432, Theo,Peters
3511,2005-05-16,queens,WEST CENTRAL QUEENS,11385, Noah,Groß
3513,2004-02-10,manhattan,GREENWICH VILLAGE AND SOHO,10014, Johanna,Günther
3518,1997-10-04,brooklyn,SOUTHERN BROOKLYN,11229, Mia,Klein
3519,2010-11-12,queens,WEST CENTRAL QUEENS,11379, Elias,Keller
3532,2012-06-24,bronx,KINGSBRIDGE AND RIVERDALE,10463, Nils,Fischer
3536,2010-11-12,queens,WEST QUEENS,11372, Philipp,Kaiser
3542,2010-11-26,queens,ROCKAWAYS,11691, Philipp,Lang
3547,2000-01-01,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Moritz,Hartmann
3569,2000-01-01,queens,ROCKAWAYS,11695, Tim,Schulz
3577,2006-05-16,queens,WEST QUEENS,11377, Julius,Wagner
3587,2000-01-01,manhattan,LOWER MANHATTAN,10007, Melina,Schulz
3588,2000-01-01,brooklyn,SOUTHERN BROOKLYN,11229, Anna,Keller
3590,2000-01-01,queens,NORTH QUEENS,11357, Melina,Berger
3592,1985-04-20,brooklyn,SOUTHWEST BROOKLYN,11209, Nils,Lehmann
3602,2000-01-01,queens,SOUTHWEST QUEENS,11417, Noah,Richter
3605,2009-10-13,queens,NORTHWEST QUEENS,11102, Ruben,Otto
3609,null,manhattan,CHELSEA AND CLINTON,10018, Mats,Paul
3615,1999-01-01,queens,ROCKAWAYS,11692, Fabian,Paul
3616,2000-01-01,queens,SOUTHEAST QUEENS,11411, Maxim,Engel
3617,2000-01-01,queens,SOUTHEAST QUEENS,11427, Henry,Heinrichs
3618,2000-01-01,brooklyn,CANARSIE AND FLATLANDS,11234, Fabian,Kuhn
3630,2000-01-01,bronx,HUNTS POINT AND MOTT HAVEN,10455, Julian,Frank
3640,1999-01-01,queens,CENTRAL QUEENS,11367, Nora,Paul
3665,null,manhattan,INWOOD AND WASHINGTON HEIGHTS,10033, Emilia,Wolf
3667,2000-01-01,bronx,HIGH BRIDGE AND MORRISANIA,10456, Elisa,Keller
3669,2000-01-01,queens,JAMAICA,11434, Timo,Werner
3681,2009-06-15,brooklyn,CENTRAL BROOKLYN,11213, Melina,Engel
3690,1990-11-25,manhattan,GRAMERCY PARK AND MURRAY HILL,10010, Levi,Schröter
3694,1999-01-01,brooklyn,BUSHWICK AND WILLIAMSBURG,11206, Johannes,Jung
3697,2008-05-01,staten island,SOUTH SHORE,10306, Elisa,Pohl
3699,1993-02-23,queens,SOUTHEAST QUEENS,11413, Lisa,Kaiser
3702,2010-11-12,queens,WEST QUEENS,11372, Timo,Hoffmann
3703,2000-01-01,queens,NORTH QUEENS,11359, Clara,Graf
3713,2000-01-01,queens,WEST QUEENS,11368, Simon,Horn
3714,null,queens,SOUTHWEST QUEENS,11419, Felix,Scholten
3716,null,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Emilia,Hahn
3717,null,bronx,BRONX PARK AND FORDHAM,10468, Jakob,Sauer
3718,2005-11-12,queens,NORTHEAST QUEENS,11362, Moritz,Michel
3719,null,queens,SOUTHEAST QUEENS,11426, Anna,Horn
3722,2000-01-01,bronx,BRONX PARK AND FORDHAM,10467, Oskar,Hoffmann
3729,2000-01-01,manhattan,CENTRAL HARLEM,10037, Hanna,Bauer
3730,1994-02-03,brooklyn,FLATBUSH,11203, Philipp,Zimmermann
3734,1999-01-01,queens,NORTHWEST QUEENS,11106, Samuel,Roth
3740,null,queens,JAMAICA,11433, Vincent,Paul
3744,2000-11-12,staten island,SOUTH SHORE,10306, Henry,Adam
3749,1982-02-03,queens,WEST QUEENS,11373, Luna,Maier
3755,null,manhattan,LOWER MANHATTAN,10004, Luisa,Schmitt
3760,2000-01-01,manhattan,LOWER EAST SIDE,10009, Jakob,Stephan
3769,2000-01-01,staten island,MID-ISLAND,10314, Ole,Kaiser
3770,2006-12-28,bronx,CENTRAL BRONX,10460, Niklas,Reuter
3779,2000-01-01,staten island,SOUTH SHORE,10309, Peer,Busch
3784,null,queens,WEST QUEENS,11370, Fabian,Klein
3787,null,queens,SOUTHEAST QUEENS,11422, Simon,Roth
3788,2002-08-11,manhattan,GRAMERCY PARK AND MURRAY HILL,10016, Finn,Lehmann
3793,2000-01-01,brooklyn,NORTHWEST BROOKLYN,11205, Charlotte,Koch
3798,2000-01-01,queens,NORTHEAST QUEENS,11361, Nils,Paul
3799,null,bronx,HUNTS POINT AND MOTT HAVEN,10459, Jonas,Lang
3802,2010-02-08,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Luca,Stark
3933,null,brooklyn,FLATBUSH,11203, Henry,Heinrich
3934,2001-12-24,bronx,HUNTS POINT AND MOTT HAVEN,10474, Elias,Schmitt
3936,null,queens,WEST CENTRAL QUEENS,11385, Leon,Sommer
3939,2000-01-01,brooklyn,SOUTHWEST BROOKLYN,11214, Leni,Weiß
3941,2000-02-23,brooklyn,FLATBUSH,11225, Peer,Pohl
3949,null,queens,SOUTHWEST QUEENS,11417, Alina,Keller
3956,2000-01-01,queens,SOUTHWEST QUEENS,11420, Katharina,Beck
3961,2000-01-01,queens,NORTHEAST QUEENS,11362, Sarah,Werner
3990,null,queens,SOUTHWEST QUEENS,11417, Jonas,Wirth
3992,2000-01-01,queens,SOUTHEAST QUEENS,11413, Collin,Adam
4000,2005-05-16,bronx,BRONX PARK AND FORDHAM,10468, Felix,Frank
4003,2000-01-01,brooklyn,EAST NEW YORK AND NEW LOTS,11207, Sarah,Müller
4010,2012-03-13,manhattan,UPPER EAST SIDE,10028, Levi,Zimmermann
4013,null,brooklyn,SOUTHERN BROOKLYN,11224, Jonas,Hofmann
4043,2006-02-15,queens,WEST QUEENS,11373, Timo,Schreiber
4044,null,brooklyn,SOUTHWEST BROOKLYN,11228, Maximilian,Neumann
4045,2010-11-12,queens,WEST QUEENS,11373, Malte,Wagner
4050,null,brooklyn,CENTRAL BROOKLYN,11213, Laurin,Beck
4051,null,queens,JAMAICA,11412, Melina,Dietrich
4059,2005-05-19,queens,ROCKAWAYS,11693, Erik,Weiß
4061,2010-12-16,staten island,SOUTH SHORE,10307, Moritz,Schreiber
4074,null,brooklyn,NORTHWEST BROOKLYN,11215, Lotta,Jung
4082,null,staten island,PORT RICHMOND,10303, Dominik,Huber
4083,2008-05-14,bronx,BRONX PARK AND FORDHAM,10458, Anna,Weiß
4095,null,brooklyn,CENTRAL BROOKLYN,11212, Lina,Arnold
4096,2000-01-01,bronx,HIGH BRIDGE AND MORRISANIA,10456, Victoria,Langer
4098,2010-11-12,queens,NORTH QUEENS,11359, Nils,Jung
4101,2000-01-01,queens,JAMAICA,11433, Sebastian,Kuhn
4102,2000-01-01,queens,JAMAICA,11435, Mia,Reuter
4111,null,brooklyn,BOROUGH PARK,11230, Helene,Weber
4118,2014-04-02,brooklyn,FLATBUSH,11225, Fabian,Beck
4119,2000-01-01,manhattan,UPPER EAST SIDE,10065, David,Schmitt
4120,2003-05-06,manhattan,UPPER EAST SIDE,10075, Theo,Kuhn
4124,2010-11-12,queens,JAMAICA,11435, Nico,Zimmermann
4128,null,manhattan,CHELSEA AND CLINTON,10036, Kilian,Wirth
4132,null,bronx,CENTRAL BRONX,10460, Victoria,Busch
4136,1999-01-01,queens,NORTHWEST QUEENS,11101, Emil,Seidel
4154,2000-01-01,manhattan,UPPER EAST SIDE,10128, Peer,Hahn
4155,2000-01-01,bronx,HUNTS POINT AND MOTT HAVEN,10454, Florian,Freitag
4159,2009-05-16,manhattan,CENTRAL HARLEM,10027, Levi,Adam
4165,2000-01-01,manhattan,EAST HARLEM,10029, Alexander,Freitag
4166,2014-04-02,queens,NORTH QUEENS,11355, Marlene,Lang
4171,1985-07-25,queens,SOUTHEAST QUEENS,11427, Ole,Bauer
4181,2000-01-01,bronx,SOUTHEAST BRONX,10461, Simon,Jäger
4182,2000-01-01,brooklyn,NORTHWEST BROOKLYN,11215, Alina,Dietrich
4197,null,queens,NORTH QUEENS,11354, Aaron,Koch
4199,2008-02-12,bronx,SOUTHEAST BRONX,10462, Johanna,Braun
4201,2009-03-16,bronx,NORTHEAST BRONX,10469, Collin,Jung
4204,2000-01-01,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Carlotta,Kuhnert
4206,2000-01-01,manhattan,GREENWICH VILLAGE AND SOHO,10014, Johanna,Wagner
4207,null,brooklyn,SOUTHWEST BROOKLYN,11209, Ella,Graf
4209,2005-10-02,queens,WEST QUEENS,11372, Samuel,Barth
4213,2000-01-01,manhattan,EAST HARLEM,10029, Vincent,Linke
4215,null,queens,WEST QUEENS,11370, Ruben,Ludwig
4226,2000-01-01,manhattan,UPPER EAST SIDE,10075, Noah,Becker
4241,2004-03-01,bronx,CENTRAL BRONX,10460, Collin,Vogel
4250,2000-01-01,staten island,SOUTH SHORE,10307, Pascal,Vogel
4252,2000-01-01,brooklyn,SOUTHWEST BROOKLYN,11209, Sofia,Köhler
4254,2000-01-01,manhattan,CHELSEA AND CLINTON,10020, Pascal,Köhler
4259,2008-03-23,queens,WEST QUEENS,11373, Henry,Richter
4262,2000-01-01,staten island,STAPLETON AND ST. GEORGE,10304, Anton,Scholz
4264,2000-01-01,bronx,BRONX PARK AND FORDHAM,10458, Greta,Hoffmann
4267,null,bronx,SOUTHEAST BRONX,10461, Collin,Heinrichs
4270,null,brooklyn,FLATBUSH,11203, Ben,Langer
4274,2000-01-01,brooklyn,CANARSIE AND FLATLANDS,11234, Ole,Jung
4281,2000-01-01,staten island,STAPLETON AND ST. GEORGE,10304, Elias,Wagner
4283,2011-11-01,manhattan,CHELSEA AND CLINTON,10018, Charlotte,Schmidt
4285,null,brooklyn,CENTRAL BROOKLYN,11212, Jan,Scholz
4293,2000-01-01,manhattan,CENTRAL HARLEM,10030, Erik,Stark
4295,2005-11-12,manhattan,UPPER WEST SIDE,10025, Alexander,Scholz
4296,2000-01-01,queens,WEST QUEENS,11378, Samuel,Krämer
4297,2008-09-20,brooklyn,FLATBUSH,11225, Maxim,Werner
4298,2005-01-01,manhattan,CENTRAL HARLEM,10039, Timo,Jung
4301,2014-01-01,manhattan,EAST HARLEM,10029, David,Dietrich
4305,2010-11-12,manhattan,UPPER WEST SIDE,10023, Peer,Winkler
4317,2000-01-01,staten island,SOUTH SHORE,10307, Lisa,Neumann
4327,2009-05-16,manhattan,LOWER MANHATTAN,10038, Simon,Scholz
4330,2000-02-01,bronx,SOUTHEAST BRONX,10465, Elisa,Neumann
4333,2000-01-01,manhattan,CENTRAL HARLEM,10026, Nico,Langer
4334,2010-11-12,manhattan,CHELSEA AND CLINTON,10019, Johanna,Adam
4335,1975-04-03,queens,WEST QUEENS,11372, Philipp,Lehmann
4338,2000-01-01,manhattan,CENTRAL HARLEM,10039, Mia,Walter
4343,2000-01-01,manhattan,UPPER EAST SIDE,10075, Clara,Seidel
4345,1999-01-01,bronx,BRONX PARK AND FORDHAM,10468, Julius,Schneider
4350,2000-01-01,staten island,STAPLETON AND ST. GEORGE,10304, Marco,Schmitt
4351,2000-01-01,queens,JAMAICA,11423, Leni,Kühn
4357,2010-02-13,queens,JAMAICA,11412, Nico,Schwarz
4362,2010-06-15,manhattan,GREENWICH VILLAGE AND SOHO,10014, Paul,Hofmann
4365,2000-01-01,manhattan,UPPER WEST SIDE,10023, Lennard,Peters
4370,2010-11-12,bronx,BRONX PARK AND FORDHAM,10467, Charlotte,Bauer
4371,2014-02-01,bronx,NORTHEAST BRONX,10466, Emil,Klein
4374,null,manhattan,CHELSEA AND CLINTON,10036, Niklas,Keller
4378,null,bronx,HUNTS POINT AND MOTT HAVEN,10455, Nico,Müller
4379,null,brooklyn,CENTRAL BROOKLYN,11238, Marlene,Koch
4380,2008-06-19,staten island,STAPLETON AND ST. GEORGE,10304, Leni,Busch
4386,1999-01-01,bronx,SOUTHEAST BRONX,10473, Hannes,Albrecht
4388,null,queens,JAMAICA,11432, Johannes,Klein
4392,2000-01-01,queens,SOUTHEAST QUEENS,11005, Marie,Hofmann
4400,2005-04-02,queens,WEST CENTRAL QUEENS,11375, Henry,Wagner
4404,2000-01-01,queens,ROCKAWAYS,11692, Nils,Möller
4406,null,manhattan,CHELSEA AND CLINTON,10001, Carlotta,Ludwig
4416,1999-01-01,queens,ROCKAWAYS,11693, Mia,Lehmann
4418,null,manhattan,CENTRAL HARLEM,10026, Nils,Engel
4420,2014-06-30,bronx,NORTHEAST BRONX,10466, Marlene,Meyer
4421,2000-01-01,brooklyn,SOUTHWEST BROOKLYN,11228, Pauline,Voigt
4425,null,brooklyn,EAST NEW YORK AND NEW LOTS,11208, Maximilian,Reuter
4439,2000-01-01,queens,SOUTHEAST QUEENS,11413, Jonas,Barth
4441,2000-01-01,queens,SOUTHEAST QUEENS,11422, Anton,Heinrich
4445,2000-02-02,manhattan,CENTRAL HARLEM,10027, Levi,Lorenz
4449,null,queens,SOUTHEAST QUEENS,11428, Carlotta,Fischer
4461,2000-01-01,brooklyn,EAST NEW YORK AND NEW LOTS,11207, Simon,Adam
4464,2004-09-01,queens,SOUTHWEST QUEENS,11415, Linus,Freitag
4477,2011-12-27,queens,ROCKAWAYS,11694, Greta,Schmid
4481,2000-01-01,queens,WEST QUEENS,11368, Tobias,Maier
4482,2002-06-16,queens,SOUTHWEST QUEENS,11420, Hannes,Baumann
4483,2013-01-12,manhattan,UPPER WEST SIDE,10024, Lotta,Wolf
4487,null,queens,NORTH QUEENS,11357, Alexander,Scholten
4494,2000-01-01,staten island,STAPLETON AND ST. GEORGE,10304, Lennard,Michel
4500,2001-02-19,manhattan,UPPER WEST SIDE,10024, Adrian,Becker
4501,2000-01-01,staten island,SOUTH SHORE,10307, Helene,Hofmann
4505,2000-11-12,brooklyn,BUSHWICK AND WILLIAMSBURG,11221, Alina,Beck
4511,2010-11-12,brooklyn,NORTHWEST BROOKLYN,11205, Jan,Wolf
4513,2000-01-01,queens,WEST CENTRAL QUEENS,11375, Noah,Lange
4514,null,staten island,SOUTH SHORE,10309, Hannes,Schreiber
4518,null,manhattan,GREENWICH VILLAGE AND SOHO,10014, Hanna,Freitag
4522,null,manhattan,LOWER EAST SIDE,10002, Noah,Heinrichs
4524,2010-11-12,bronx,HIGH BRIDGE AND MORRISANIA,10452, Elias,Kühn
4525,null,bronx,SOUTHEAST BRONX,10473, Emil,Kuhn
4533,2008-08-04,staten island,PORT RICHMOND,10303, Johannes,Kaiser
4539,2010-01-12,queens,SOUTHWEST QUEENS,11417, Kilian,Krämer
4541,null,brooklyn,CENTRAL BROOKLYN,11212, Ben,Fuchs
4542,2000-01-01,queens,WEST QUEENS,11373, Moritz,Engel
4550,null,bronx,NORTHEAST BRONX,10475, Lea,Linke
4552,2000-01-01,queens,WEST QUEENS,11369, Collin,Becker
4556,null,queens,ROCKAWAYS,11694, Emil,Winkler
4560,1983-05-22,queens,SOUTHEAST QUEENS,11428, Melina,Richter
4562,2000-01-01,brooklyn,CENTRAL BROOKLYN,11233, Leni,Schütz
4564,null,staten island,STAPLETON AND ST. GEORGE,10301, Timo,Peters
4568,null,manhattan,CENTRAL HARLEM,10026, Lennard,Groß
4569,null,brooklyn,BUSHWICK AND WILLIAMSBURG,11206, Simon,Zimmermann
4574,1996-04-02,brooklyn,CANARSIE AND FLATLANDS,11239, Emilia,Adam
4580,2000-01-01,manhattan,CENTRAL HARLEM,10027, Theo,Stark
4583,null,manhattan,EAST HARLEM,10029, Carlotta,Arnold
4584,1999-02-18,queens,CENTRAL QUEENS,11366, Luisa,Schröter
4590,2000-01-01,queens,SOUTHEAST QUEENS,11428, Erik,Dietrich
4591,2000-01-01,brooklyn,BOROUGH PARK,11230, Leon,Meyer
4595,2005-05-16,staten island,PORT RICHMOND,10310, Antonia,Stark
4599,2000-01-01,manhattan,LOWER MANHATTAN,10005, Timo,Braun
4601,2010-11-12,queens,WEST QUEENS,11373, Mathilda,Wirth
4602,2000-01-01,bronx,BRONX PARK AND FORDHAM,10458, Lara,Peters
4603,2006-08-05,queens,WEST QUEENS,11368, Elias,Schütz
4604,null,brooklyn,BUSHWICK AND WILLIAMSBURG,11221, Nele,Dietrich
4709,null,staten island,SOUTH SHORE,10307, Dennis,Schmidt
4714,2010-02-04,manhattan,LOWER MANHATTAN,10004, Mathilda,Brandt
4715,1999-01-01,brooklyn,SOUTHWEST BROOKLYN,11228, Timo,Kaiser
4721,2000-01-01,queens,CENTRAL QUEENS,11367, Luca,Scholten
4724,2012-05-11,manhattan,UPPER WEST SIDE,10024, Erik,Schütz
4726,2005-05-16,brooklyn,SOUTHWEST BROOKLYN,11209, Antonia,Michel
4729,2000-01-01,brooklyn,BOROUGH PARK,11230, Erik,Stephan
4738,null,queens,SOUTHWEST QUEENS,11416, Jonas,Albrecht
4742,2000-01-01,manhattan,INWOOD AND WASHINGTON HEIGHTS,10034, Elias,Sommer
4747,2010-11-12,queens,ROCKAWAYS,11691, Paul,Paul
4749,1990-08-15,brooklyn,FLATBUSH,11225, Johannes,Schmidt
4751,1999-01-01,brooklyn,BOROUGH PARK,11218, Lara,Möller
4752,2000-01-01,queens,WEST QUEENS,11370, Greta,Otto
4757,null,manhattan,UPPER EAST SIDE,10021, Sofia,Walter
4765,2010-12-11,bronx,NORTHEAST BRONX,10469, Dominik,Kuhn
4769,null,queens,NORTHWEST QUEENS,11106, Marlene,Werner
4776,1999-01-01,queens,ROCKAWAYS,11694, Helene,Albrecht
4779,2006-05-18,queens,SOUTHEAST QUEENS,11413, Tom,Lehmann
4785,2015-03-10,brooklyn,GREENPOINT,11211, Mia,Langer
4788,null,manhattan,CHELSEA AND CLINTON,10001, Lennard,Wagner
4790,2000-01-01,brooklyn,CENTRAL BROOKLYN,11238, Jule,Klein
4794,null,brooklyn,SOUTHWEST BROOKLYN,11228, Antonia,Sommer
4796,null,bronx,KINGSBRIDGE AND RIVERDALE,10471, Erik,Schuster
4802,2009-01-01,queens,JAMAICA,11434, Pauline,Heinrich
4805,null,brooklyn,NORTHWEST BROOKLYN,11201, Helene,Dietrich
4807,null,queens,NORTH QUEENS,11360, Peer,Peters
4808,2010-11-12,queens,NORTHEAST QUEENS,11363, Paula,Förster
4810,2000-01-01,manhattan,LOWER MANHATTAN,10006, Luis,Voelker
4811,null,manhattan,UPPER WEST SIDE,10023, Tim,Barth
4813,2014-12-12,queens,CENTRAL QUEENS,11366, Adrian,Förster
4820,2010-11-12,brooklyn,EAST NEW YORK AND NEW LOTS,11207, Mathilda,Schwarz
4825,null,brooklyn,SOUTHWEST BROOKLYN,11214, Nils,Linke
4828,2016-10-03,manhattan,UPPER EAST SIDE,10128, Timo,Maier
4831,2013-11-12,queens,CENTRAL QUEENS,11365, Vincent,Lehmann
4840,2000-01-01,staten island,SOUTH SHORE,10306, Jonas,Schwarz
4841,2010-11-12,brooklyn,CENTRAL BROOKLYN,11212, Sarah,Sauer
4843,null,brooklyn,CENTRAL BROOKLYN,11213, Greta,Adam
4844,null,brooklyn,NORTHWEST BROOKLYN,11215, Henry,Kaiser
4847,null,brooklyn,EAST NEW YORK AND NEW LOTS,11208, Lea,Förster
4853,2010-11-12,bronx,BRONX PARK AND FORDHAM,10467, Mila,Reuter
4855,2002-09-01,brooklyn,BOROUGH PARK,11204, Fabian,Pohl
4863,null,queens,WEST QUEENS,11373, Emilia,Busch
4868,null,queens,CENTRAL QUEENS,11366, Henry,Günther
4872,null,queens,SOUTHEAST QUEENS,11005, Philipp,Böhm
4878,2002-01-20,queens,SOUTHEAST QUEENS,11004, Tobias,Schwarz
4889,2004-05-30,queens,ROCKAWAYS,11695, Johannes,Peters
4900,null,bronx,NORTHEAST BRONX,10470, Samuel,Beck
4901,2000-01-01,manhattan,LOWER MANHATTAN,10280, Alexander,Otto
4905,2014-01-01,brooklyn,BUSHWICK AND WILLIAMSBURG,11206, Nico,Schreiber
4906,2000-01-01,bronx,CENTRAL BRONX,10453, Marie,Graf
4907,2008-09-05,brooklyn,SUNSET PARK,11220, Vincent,Schreiber
4910,null,brooklyn,SUNSET PARK,11220, Elisa,Engel
4912,null,manhattan,CHELSEA AND CLINTON,10036, Marie,Langer
4914,1994-07-18,bronx,CENTRAL BRONX,10457, Johannes,Fuchs
4915,2000-01-01,queens,NORTH QUEENS,11354, Amelie,Schulz
4916,2000-01-01,manhattan,EAST HARLEM,10035, Antonia,Ludwig
4918,null,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Laurin,Kopp
4921,1994-07-02,queens,NORTHWEST QUEENS,11102, Kilian,Arnold
4922,2000-01-18,brooklyn,NORTHWEST BROOKLYN,11215, Paul,Heinrich
4925,2009-11-12,staten island,PORT RICHMOND,10303, Ole,Vogel
4927,2000-01-01,brooklyn,SOUTHERN BROOKLYN,11235, Felix,Fischer
4930,null,queens,SOUTHEAST QUEENS,11422, Vincent,Pohl
4931,2005-05-16,brooklyn,NORTHWEST BROOKLYN,11217, Mats,Förster
4932,2000-01-01,queens,ROCKAWAYS,11697, Peer,Schuster
4933,2009-05-16,manhattan,GREENWICH VILLAGE AND SOHO,10014, Hannes,Möller
4935,2009-04-05,manhattan,LOWER MANHATTAN,10005, Jan,Jung
4936,null,queens,SOUTHWEST QUEENS,11415, Emma,Simon
4937,2000-01-01,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Noah,Albrecht
4944,2000-10-21,queens,SOUTHEAST QUEENS,11429, Paula,Schneider
4946,2010-05-30,manhattan,CENTRAL HARLEM,10030, Alexander,Schneider
4948,2009-01-12,bronx,NORTHEAST BRONX,10466, Mila,Schulz
4954,2004-03-16,brooklyn,NORTHWEST BROOKLYN,11215, Hanna,Dietrich
